,id,title,budget,popularity,revenue,runtime,vote_average,vote_count,ceremony_year,Oscars,Nominations_Oscars,GoldenGlobes,Nominations_GoldenGlobes
4132,13510,eden lake,0,20.362373,3983997,91.0,6.7,406,2009.0,0.0,0.0,0.0,0.0
4133,215881,plush,0,5.099368,0,98.0,5.4,40,2014.0,0.0,0.0,0.0,0.0
4134,18238,lesbian vampire killers,0,6.632891000000001,0,86.0,5.3,124,2010.0,0.0,0.0,0.0,0.0
4135,22600,gangsters paradise jerusalema,0,1.7173759999999998,0,120.0,6.8,16,2009.0,0.0,0.0,0.0,0.0
4136,12612,freeze frame,0,4.922397,0,99.0,6.9,18,2005.0,0.0,0.0,0.0,0.0
4137,50698,grave encounters,1000000,13.222268,0,92.0,6.1,381,2012.0,0.0,0.0,0.0,0.0
4138,115210,stitches,100000,7.4477139999999995,95000,86.0,5.5,92,2013.0,0.0,0.0,0.0,0.0
4139,34335,nine dead,2000000,9.68793,0,98.0,5.2,84,2011.0,0.0,0.0,0.0,0.0
4140,459488,to be frank sinatra at 100,2,0.050625,0,81.0,0.0,0,2016.0,0.0,0.0,0.0,0.0
4141,11302,bananas,2000000,5.941852,11833696,82.0,6.7,165,1972.0,0.0,0.0,0.0,0.0
4142,119458,supercapitalist,0,0.174311,0,103.0,3.5,2,2013.0,0.0,0.0,0.0,0.0
4143,20406,rockaway,0,0.361554,0,76.0,5.8,2,2008.0,0.0,0.0,0.0,0.0
4144,3766,the lady from shanghai,2300000,8.055083999999999,0,87.0,7.2,102,1948.0,0.0,0.0,0.0,0.0
4145,18616,no mans land the rise of reeker,2000000,4.346271,0,88.0,4.4,27,2009.0,0.0,0.0,0.0,0.0
4146,18808,highway,14000000,3.419685,0,97.0,5.6,37,2003.0,0.0,0.0,0.0,0.0
4147,95755,small apartments,2000000,5.100741,0,96.0,5.7,50,2013.0,0.0,0.0,0.0,0.0
4148,198062,coffee town,0,2.253589,0,87.0,6.7,45,2014.0,0.0,0.0,0.0,0.0
4149,188652,the ghastly love of johnny x,0,0.209475,0,106.0,6.6,8,2014.0,0.0,0.0,0.0,0.0
4150,174311,all is bright,0,3.613577,0,107.0,5.3,36,2014.0,0.0,0.0,0.0,0.0
4151,12602,the torture chamber of dr sadism,0,1.296784,0,85.0,6.3,12,1968.0,0.0,0.0,0.0,0.0
4152,153795,straight as,7000000,4.508290000000001,0,88.0,5.2,46,2014.0,0.0,0.0,0.0,0.0
4153,17768,a funny thing happened on the way to the forum,0,8.902102000000001,0,99.0,6.1,24,1967.0,1.0,1.0,0.0,1.0
4154,13516,slacker uprising,0,1.619635,0,102.0,5.9,10,2008.0,0.0,0.0,0.0,0.0
4155,98549,the legend of hells gate an american conspiracy,0,1.002585,0,108.0,3.9,8,2012.0,0.0,0.0,0.0,0.0
4156,312793,the walking deceased,0,1.332804,0,90.0,4.2,35,2016.0,0.0,0.0,0.0,0.0
4157,309919,the curse of downers grove,2000000,2.00163,0,89.0,4.4,24,2016.0,0.0,0.0,0.0,0.0
4158,299553,shark lake,2000000,1.187764,0,92.0,4.4,19,2016.0,0.0,0.0,0.0,0.0
4159,21309,rivers edge,19000000,6.463806,0,99.0,6.7,59,1987.0,0.0,0.0,0.0,0.0
4160,32235,northfork,0,1.9802650000000002,0,103.0,6.7,24,2004.0,0.0,0.0,0.0,0.0
4161,329540,the marine 4 moving target,1950000,3.6961230000000005,0,90.0,5.8,49,2016.0,0.0,0.0,0.0,0.0
4162,26388,buried,1987650,32.841229,19152480,94.0,6.6,827,2011.0,0.0,0.0,0.0,0.0
4163,49020,submarine,0,8.518866000000001,864659,97.0,7.4,443,2012.0,0.0,0.0,0.0,0.0
4164,159037,the square,0,4.892203,0,88.0,7.8,55,2014.0,0.0,1.0,0.0,0.0
4165,12838,one to another,0,4.665026,0,95.0,5.8,12,2007.0,0.0,0.0,0.0,0.0
4166,157293,abcd any body can dance,0,1.294967,222000,160.0,5.6,10,2014.0,0.0,0.0,0.0,0.0
4167,14048,man on wire,0,14.331992000000001,2957978,94.0,7.5,275,2009.0,1.0,1.0,0.0,0.0
4168,356987,abandoned,0,3.068463,0,82.0,5.8,27,2016.0,0.0,0.0,0.0,0.0
4169,295886,brotherly love,1900000,1.367751,0,89.0,6.9,21,2016.0,0.0,0.0,0.0,0.0
4170,38358,the last exorcism,1800000,14.838985999999998,67738090,87.0,5.6,328,2011.0,0.0,0.0,0.0,0.0
4171,33511,nowhere boy,0,1.950959,0,98.0,7.2,244,2010.0,0.0,0.0,0.0,0.0
4172,702,a streetcar named desire,1800000,14.884756,8000000,125.0,7.6,281,1952.0,4.0,12.0,1.0,3.0
4173,935,dr strangelove or how i learned to stop worrying and love the bomb,1800000,41.996783,9440272,95.0,8.0,1442,1965.0,0.0,4.0,0.0,0.0
4174,542,the crime of padre amaro,1800000,2.1794279999999997,0,118.0,6.2,36,2003.0,0.0,0.0,0.0,1.0
4175,84175,beasts of the southern wild,1800000,12.471239,21107746,93.0,6.8,403,2013.0,0.0,4.0,0.0,0.0
4176,1705,battle for the planet of the apes,1700000,13.315382999999999,8844595,93.0,5.5,215,1974.0,0.0,0.0,0.0,0.0
4177,62677,songcatcher,0,3.363321,0,109.0,5.6,9,2002.0,0.0,0.0,0.0,0.0
4178,50875,higher ground,2000000,1.6991009999999998,841733,109.0,5.3,14,2012.0,0.0,0.0,0.0,0.0
4179,260778,vaalu,0,0.320387,0,155.0,6.7,5,2016.0,0.0,0.0,0.0,0.0
4180,58492,the greatest movie ever sold,0,0.692497,621951,87.0,6.4,88,2012.0,0.0,0.0,0.0,0.0
4181,44562,ed and his dead mother,0,0.023436000000000002,0,93.0,5.5,12,1994.0,0.0,0.0,0.0,0.0
4182,37232,travellers and magicians,0,0.749699,0,108.0,6.8,9,2004.0,0.0,0.0,0.0,0.0
4183,4929,hang em high,1800000,11.756943,6800000,114.0,6.7,192,1969.0,0.0,0.0,0.0,0.0
4184,36334,deadline  usa,0,0.225627,0,87.0,6.9,17,1953.0,0.0,0.0,0.0,0.0
4185,9783,sublime,0,6.833164,0,113.0,5.3,33,2008.0,0.0,0.0,0.0,0.0
4186,386826,a beginners guide to snuff,0,0.060127,0,87.0,0.0,0,2017.0,0.0,0.0,0.0,0.0
4187,205126,independence daysaster,1800000,1.9594049999999998,0,86.0,4.2,22,2014.0,0.0,0.0,0.0,0.0
4188,98557,dysfunctional friends,1800000,0.21544000000000002,0,101.0,5.0,4,2013.0,0.0,0.0,0.0,0.0
4189,104,run lola run,1530000,27.36562,7267585,81.0,7.2,664,1999.0,0.0,0.0,0.0,0.0
4190,10894,may,500000,8.650779,150277,93.0,6.3,152,2003.0,0.0,0.0,0.0,0.0
4191,246449,against the wild,1493619,2.492747,0,90.0,4.9,19,2014.0,0.0,0.0,0.0,0.0
4192,32579,under the same moon,0,2.7564349999999997,23311391,106.0,7.0,28,2009.0,0.0,0.0,0.0,0.0
4193,1688,conquest of the planet of the apes,1700000,18.828682999999998,9700000,88.0,6.1,236,1973.0,0.0,0.0,0.0,0.0
4194,1999,in the bedroom,1700000,6.9796380000000005,0,130.0,6.4,89,2002.0,0.0,5.0,1.0,3.0
4195,43947,i spit on your grave,2000000,26.281839,572809,108.0,6.3,519,2011.0,0.0,0.0,0.0,0.0
4196,24066,happy texas,1700000,2.079125,1943649,98.0,5.5,39,2000.0,0.0,0.0,0.0,0.0
4197,9709,my summer of love,0,3.939753,0,86.0,6.0,59,2005.0,0.0,0.0,0.0,0.0
4198,191714,the lunchbox,1000000,14.017809,4235151,104.0,7.3,221,2014.0,0.0,0.0,0.0,0.0
4199,25312,yes,0,3.677831,0,100.0,5.9,7,2006.0,0.0,0.0,0.0,0.0
4200,34106,you cant take it with you,1644736,3.426314,7433101,126.0,7.2,79,1939.0,2.0,7.0,0.0,0.0
4201,11426,from here to eternity,1650000,6.915201,30500000,118.0,7.2,133,1954.0,8.0,13.0,2.0,2.0
4202,13909,she wore a yellow ribbon,1600000,8.535178,5400000,103.0,7.1,61,1950.0,1.0,1.0,0.0,0.0
4203,206284,grace unplugged,0,2.160586,0,102.0,6.0,24,2014.0,0.0,0.0,0.0,0.0
4204,27455,foolish,0,0.796009,6033999,84.0,6.3,3,2000.0,0.0,0.0,0.0,0.0
4205,66468,nsecure,0,0.13455999999999999,2592808,0.0,4.3,4,2011.0,0.0,0.0,0.0,0.0
4206,7973,caramel,0,4.554574,0,96.0,6.8,52,2008.0,0.0,0.0,0.0,0.0
4207,283686,out of the dark,0,3.215465,0,92.0,4.6,55,2015.0,0.0,0.0,0.0,0.0
4208,15976,the bubble,0,1.4943600000000001,0,114.0,7.6,20,2007.0,0.0,0.0,0.0,0.0
4209,592,the conversation,1600000,20.810292,4420000,113.0,7.5,372,1975.0,0.0,3.0,0.0,4.0
4210,74084,dil jo bhi kahey,0,0.122704,0,0.0,0.0,0,2007.0,0.0,0.0,0.0,0.0
4211,1651,mississippi mermaid,0,3.654018,0,123.0,6.7,32,1970.0,0.0,0.0,0.0,0.0
4212,25428,i love your work,0,3.313339,0,111.0,6.5,2,2004.0,0.0,0.0,0.0,0.0
4213,298584,cabin fever,0,5.379319000000001,0,99.0,4.4,111,2017.0,0.0,0.0,0.0,0.0
4214,10758,waitress,2000000,9.672989999999999,22179430,108.0,6.7,129,2008.0,0.0,0.0,0.0,0.0
4215,11690,bloodsport,1500000,17.49699,11806119,92.0,6.6,363,1989.0,0.0,0.0,0.0,0.0
4216,3083,mr smith goes to washington,1500000,12.2624,9600000,129.0,7.9,241,1940.0,1.0,11.0,0.0,0.0
4217,9344,kids,1500000,13.291991000000001,7412216,91.0,6.8,279,1996.0,0.0,0.0,0.0,0.0
4218,10707,the squid and the whale,1500000,13.788054,11098131,81.0,6.9,226,2006.0,0.0,1.0,0.0,3.0
4219,15647,kissing jessica stein,1000000,3.990215,10013424,97.0,5.9,48,2002.0,0.0,0.0,0.0,0.0
4220,308529,kickboxer vengeance,17000000,6.526587999999999,0,90.0,4.5,99,2017.0,0.0,0.0,0.0,0.0
4221,4174,spellbound,1500000,11.145914999999999,7000000,111.0,7.3,160,1946.0,1.0,6.0,0.0,0.0
4222,20156,exotica,0,5.446832,0,103.0,6.5,64,1995.0,0.0,0.0,0.0,0.0
4223,9464,buffalo 66,1500000,10.009994,2375097,110.0,7.1,166,1999.0,0.0,0.0,0.0,0.0
4224,49018,insidious,1500000,58.594852,97009150,103.0,6.8,1737,2011.0,0.0,0.0,0.0,0.0
4225,13820,repo man,1500000,11.353439999999999,2300000,92.0,6.7,144,1985.0,0.0,0.0,0.0,0.0
4226,18079,nine queens,1500000,8.589355,0,114.0,7.4,153,2001.0,0.0,0.0,0.0,0.0
4227,127918,the gatekeepers,0,2.828303,0,101.0,6.5,39,2013.0,0.0,1.0,0.0,0.0
4228,17113,the ballad of jack and rose,1500000,3.618646,712294,111.0,6.5,43,2006.0,0.0,0.0,0.0,0.0
4229,129139,the to do list,1500000,15.017068,3566225,104.0,5.5,342,2014.0,0.0,0.0,0.0,0.0
4230,507,killing zoe,1500000,5.817519,418961,96.0,6.1,111,1994.0,0.0,0.0,0.0,0.0
4231,4012,the believer,1500000,9.856826,416925,98.0,6.8,151,2002.0,0.0,0.0,0.0,0.0
4232,14054,snow angels,0,4.262373999999999,414404,106.0,6.5,48,2009.0,0.0,0.0,0.0,0.0
4233,323271,unsullied,0,0.061239999999999996,0,93.0,3.0,1,2016.0,0.0,0.0,0.0,0.0
4234,10972,session 9,1500000,11.064228,373967,100.0,6.2,251,2002.0,0.0,0.0,0.0,0.0
4235,13066,i want someone to eat cheese with,0,1.7423830000000002,0,80.0,5.7,12,2007.0,0.0,0.0,0.0,0.0
4236,66025,moozlum,0,0.414754,330048,95.0,4.5,3,2012.0,0.0,0.0,0.0,0.0
4237,11908,hatchet,0,12.677016,0,83.0,5.7,159,2007.0,0.0,0.0,0.0,0.0
4238,3082,modern times,1,28.27648,8500000,87.0,8.1,856,1937.0,0.0,0.0,0.0,0.0
4239,39541,stolen summer,0,0.87066,0,91.0,6.4,9,2003.0,0.0,0.0,0.0,0.0
4240,1961,my name is bruce,1500000,7.5591,173066,86.0,5.9,107,2008.0,0.0,0.0,0.0,0.0
4241,51820,the salon,1500000,2.0281700000000003,0,0.0,3.5,1,2006.0,0.0,0.0,0.0,0.0
4242,291362,road hard,1500000,0.8590139999999999,0,97.0,6.6,8,2016.0,0.0,0.0,0.0,0.0
4243,30082,forty shades of blue,1500000,0.071377,0,108.0,6.0,2,2006.0,0.0,0.0,0.0,0.0
4244,72913,amigo,1200000,0.193172,0,128.0,6.0,2,2011.0,0.0,0.0,0.0,0.0
4245,23963,pontypool,1500000,4.680206,32000,93.0,6.6,183,2010.0,0.0,0.0,0.0,0.0
4246,29406,trucker,2000000,1.20173,0,90.0,6.8,16,2009.0,0.0,0.0,0.0,0.0
4247,361505,me you and five bucks,1,0.094105,0,90.0,10.0,2,2016.0,0.0,0.0,0.0,0.0
4248,104755,the lords of salem,1500000,14.504326,1165882,101.0,5.1,242,2013.0,0.0,0.0,0.0,0.0
4249,253306,housebound,0,10.322858,0,109.0,6.5,358,2015.0,0.0,0.0,0.0,0.0
4250,29595,walmart the high cost of low price,0,1.404175,0,98.0,6.9,24,2006.0,0.0,0.0,0.0,0.0
4251,46729,fetching cody,1,0.077876,0,87.0,6.8,6,2006.0,0.0,0.0,0.0,0.0
4252,294600,last i heard,0,0.35819,0,98.0,6.0,1,2014.0,0.0,0.0,0.0,0.0
4253,137347,closer to the moon,9000000,9.159265,0,112.0,6.4,13,2014.0,0.0,0.0,0.0,0.0
4254,290370,mutant world,0,1.8936970000000002,1500000,85.0,2.6,9,2015.0,0.0,0.0,0.0,0.0
4255,426469,growing up smith,0,0.71087,0,102.0,7.4,7,2018.0,0.0,0.0,0.0,0.0
4256,356841,checkmate,0,1.105357,0,102.0,4.2,13,2016.0,0.0,0.0,0.0,0.0
4257,301325,horror,1500000,2.815228,0,90.0,3.3,52,2016.0,0.0,0.0,0.0,0.0
4258,347755,wind walkers,0,0.446858,0,93.0,7.5,6,2017.0,0.0,0.0,0.0,0.0
4259,408,snow white and the seven dwarfs,1488423,80.171283,184925486,83.0,6.9,1914,1938.0,0.0,1.0,0.0,0.0
4260,44413,the holy girl,1400000,0.6848810000000001,0,106.0,6.8,10,2005.0,0.0,0.0,0.0,0.0
4261,39209,shalako,1455000,3.598457,2620000,113.0,5.4,12,1969.0,0.0,0.0,0.0,0.0
4262,48463,incident at loch ness,1,1.452152,0,94.0,5.9,18,2005.0,0.0,0.0,0.0,0.0
4263,394047,the dog lover,2000000,1.193219,0,101.0,5.3,6,2017.0,0.0,0.0,0.0,0.0
4264,312791,girlhouse,3150000,8.039223,0,100.0,5.2,97,2015.0,0.0,0.0,0.0,0.0
4265,266034,the blue room,0,2.486992,0,75.0,6.2,32,2015.0,0.0,0.0,0.0,0.0
4266,280381,house at the end of the drive,0,0.43049,0,91.0,0.0,0,2015.0,0.0,0.0,0.0,0.0
4267,2661,batman,1377800,9.815394,0,105.0,6.1,203,1967.0,0.0,0.0,0.0,0.0
4268,100,lock stock and two smoking barrels,1350000,16.032594,3897569,105.0,7.5,1648,1999.0,0.0,0.0,0.0,0.0
4269,218500,the ballad of gregorio cortez,0,0.592821,0,104.0,0.0,0,1984.0,0.0,0.0,0.0,0.0
4270,309,the celebration,1300000,10.240917,0,105.0,7.7,207,1999.0,0.0,0.0,0.0,1.0
4271,27845,trees lounge,0,3.443916,0,95.0,6.7,51,1997.0,0.0,0.0,0.0,0.0
4272,25784,journey from the fall,1300000,0.07206599999999999,639000,135.0,5.0,1,2007.0,0.0,0.0,0.0,0.0
4273,52790,the basket,0,0.430758,619042,105.0,6.5,6,2001.0,0.0,0.0,0.0,0.0
4274,100275,eddie the sleepwalking cannibal,0,0.143784,1632,79.0,6.1,30,2013.0,0.0,0.0,0.0,0.0
4275,295914,queen of the mountains,0,0.077873,0,135.0,0.0,0,2015.0,0.0,0.0,0.0,0.0
4276,42033,defcon 4,0,0.319792,0,88.0,2.8,10,1986.0,0.0,0.0,0.0,0.0
4277,19187,the hebrew hammer,1000000,1.600797,0,85.0,5.9,18,2004.0,0.0,0.0,0.0,0.0
4278,46415,neal n nikki,0,0.28513099999999997,0,122.0,2.3,4,2006.0,0.0,0.0,0.0,0.0
4279,38570,the 41–year–old virgin who knocked up sarah marshall and felt superbad about it,0,5.628399,0,82.0,3.2,34,2011.0,0.0,0.0,0.0,0.0
4280,27588,forget me not,0,5.065752,0,103.0,5.0,66,2010.0,0.0,0.0,0.0,0.0
4281,223,rebecca,1288000,18.426825,6000000,130.0,7.7,336,1941.0,2.0,11.0,0.0,0.0
4282,9725,friday the 13th part 2,1250000,16.517777,21722776,87.0,6.0,315,1982.0,0.0,0.0,0.0,0.0
4283,28580,the lost weekend,1250000,6.903314,11000000,101.0,7.4,112,1946.0,4.0,7.0,3.0,3.0
4284,23730,chud,1250000,4.45544,3412497,88.0,5.3,62,1985.0,0.0,0.0,0.0,0.0
4285,84197,filly brown,0,0.106949,0,100.0,5.9,10,2014.0,0.0,0.0,0.0,0.0
4286,46256,the lion of judah,15000000,0.165909,0,87.0,5.8,2,2012.0,0.0,0.0,0.0,0.0
4287,19997,niagara,1250000,9.903992,8500000,92.0,6.7,79,1954.0,0.0,0.0,0.0,0.0
4288,43266,how green was my valley,1250000,7.700189999999999,6000000,118.0,6.8,72,1942.0,5.0,10.0,0.0,0.0
4289,278316,da sweet blood of jesus,0,4.480579,0,123.0,4.1,13,2015.0,0.0,0.0,0.0,0.0
4290,1412,sex lies and videotape,1200000,10.869492,0,100.0,6.7,185,1990.0,0.0,1.0,0.0,3.0
4291,176,saw,1200000,63.655972999999996,103911669,103.0,7.2,2184,2005.0,0.0,0.0,0.0,0.0
4292,39939,super troopers,3000000,16.312803,18492362,100.0,6.6,362,2002.0,0.0,0.0,0.0,0.0
4293,357834,the algerian,1,0.025363999999999998,0,99.0,0.0,0,2016.0,0.0,0.0,0.0,0.0
4294,215924,the amazing catfish,1300000,1.4734049999999999,0,87.0,5.7,17,2014.0,0.0,0.0,0.0,0.0
4295,480,monsoon wedding,0,8.109958,0,114.0,6.8,57,2002.0,0.0,0.0,0.0,1.0
4296,14295,you can count on me,0,7.142448,0,111.0,6.8,88,2001.0,0.0,2.0,0.0,2.0
4297,11219,the trouble with harry,1200000,6.920872999999999,7000000,99.0,6.9,149,1956.0,0.0,0.0,0.0,0.0
4298,20770,but im a cheerleader,0,4.826908,0,85.0,6.5,101,2000.0,0.0,0.0,0.0,0.0
4299,176124,home run,1200000,3.085411,2861020,114.0,6.3,24,2014.0,0.0,0.0,0.0,0.0
4300,500,reservoir dogs,1200000,66.925866,14661007,99.0,8.0,3697,1993.0,0.0,0.0,0.0,0.0
4301,60400,the blue bird,0,1.280733,0,88.0,6.4,8,1941.0,0.0,2.0,0.0,0.0
4302,429,the good the bad and the ugly,1200000,88.377076,6000000,161.0,8.1,2311,1967.0,0.0,0.0,0.0,0.0
4303,310569,the second mother,0,9.683622,0,110.0,7.8,165,2016.0,0.0,0.0,0.0,0.0
4304,98369,blue like jazz,1250000,1.6116,0,106.0,5.8,25,2013.0,0.0,0.0,0.0,0.0
4305,114065,down  out with the dolls,0,0.002386,0,88.0,0.0,0,2004.0,0.0,0.0,0.0,0.0
4306,89750,pink ribbons inc,900000,0.097913,25000,97.0,6.8,6,2012.0,0.0,0.0,0.0,0.0
4307,49951,certifiably jonathan,1200000,0.047781,0,85.0,0.0,0,2008.0,0.0,0.0,0.0,0.0
4308,86331,desire,1344000,20.422245999999998,0,103.0,4.1,140,2012.0,0.0,0.0,0.0,0.0
4309,355629,the blade of don juan,0,0.021678,0,98.0,0.0,0,2014.0,0.0,0.0,0.0,0.0
4310,16433,grand theft parsons,0,1.998557,0,88.0,6.0,11,2004.0,0.0,0.0,0.0,0.0
4311,15544,extreme movie,0,8.148187,0,88.0,3.9,44,2009.0,0.0,0.0,0.0,0.0
4312,43884,the charge of the light brigade,1200000,2.968235,2736000,115.0,6.8,18,1937.0,1.0,3.0,0.0,0.0
4313,107315,below zero,0,1.36514,0,0.0,4.4,12,2012.0,0.0,0.0,0.0,0.0
4314,137955,crowsnest,1200000,0.057564,0,84.0,4.8,12,2013.0,0.0,0.0,0.0,0.0
4315,13064,airborne,2600000,8.001156,2850263,91.0,6.1,20,1994.0,0.0,0.0,0.0,0.0
4316,59917,cotton comes to harlem,1200000,1.079125,0,97.0,6.7,13,1971.0,0.0,0.0,0.0,0.0
4317,157422,the wicked within,0,1.906151,0,91.0,4.2,26,2016.0,0.0,0.0,0.0,0.0
4318,310933,bleeding hearts,0,0.100533,0,0.0,2.0,1,2014.0,0.0,0.0,0.0,0.0
4319,7553,waiting,3000000,10.230583,18637690,94.0,6.2,237,2006.0,0.0,0.0,0.0,0.0
4320,12877,dead mans shoes,0,12.818441,0,90.0,7.2,151,2005.0,0.0,0.0,0.0,0.0
4321,39895,from a whisper to a scream,1100000,1.220072,1400000,99.0,6.8,15,1988.0,0.0,0.0,0.0,0.0
4322,102840,sex with strangers,0,0.014406,0,0.0,5.0,1,2003.0,0.0,0.0,0.0,0.0
4323,55616,dracula pages from a virgins diary,1596010,0.552361,0,75.0,6.9,8,2003.0,0.0,0.0,0.0,0.0
4324,29697,faith like potatoes,0,0.147886,0,97.0,6.0,9,2007.0,0.0,0.0,0.0,0.0
4325,50037,beyond the black rainbow,1100000,7.717237,0,110.0,5.7,77,2011.0,0.0,0.0,0.0,0.0
4326,94329,the raid,1100000,40.285095,4105187,101.0,7.3,1055,2012.0,0.0,0.0,0.0,0.0
4327,53502,the dead undead,0,0.249457,0,90.0,3.1,6,2011.0,0.0,0.0,0.0,0.0
4328,202604,the vatican exorcisms,0,0.447166,0,0.0,4.4,11,2014.0,0.0,0.0,0.0,0.0
4329,289,casablanca,878000,43.729123,10462500,102.0,7.9,1422,1943.0,0.0,0.0,0.0,0.0
4330,27374,lake mungo,0,4.653047,0,84.0,6.1,90,2009.0,0.0,0.0,0.0,0.0
4331,26815,rocket singh salesman of the year,1250000,3.000435,0,156.0,7.0,27,2010.0,0.0,0.0,0.0,0.0
4332,811,silent running,1000000,11.095414,0,89.0,6.3,177,1973.0,0.0,0.0,0.0,0.0
4333,1366,rocky,1000000,72.19808,117235147,119.0,7.5,1791,1977.0,3.0,10.0,1.0,6.0
4334,244776,the sleepwalker,0,0.926084,0,92.0,4.1,7,2015.0,0.0,0.0,0.0,0.0
4335,5769,tom jones,1000000,2.833166,37600000,128.0,6.1,39,1964.0,4.0,10.0,1.0,7.0
4336,277685,unfriended,1000000,41.972328999999995,62882090,82.0,5.5,1047,2016.0,0.0,0.0,0.0,0.0
4337,103,taxi driver,1300000,58.845025,28262574,114.0,8.0,2535,1977.0,0.0,4.0,0.0,2.0
4338,11298,the howling,1000000,6.5328550000000005,17985893,91.0,6.4,161,1982.0,0.0,0.0,0.0,0.0
4339,646,dr no,950000,48.901542,59600000,110.0,6.9,940,1963.0,0.0,0.0,0.0,0.0
4340,93856,chernobyl diaries,0,20.649145,18112929,88.0,4.9,483,2013.0,0.0,0.0,0.0,0.0
4341,9003,hellraiser,1000000,22.583834,14564027,94.0,6.9,449,1988.0,0.0,0.0,0.0,0.0
4342,347126,gods not dead 2,5000000,6.96858,23507567,121.0,5.7,72,2017.0,0.0,0.0,0.0,0.0
4343,10092,crywolf,1000000,6.926926,10047674,90.0,5.6,126,2006.0,0.0,0.0,0.0,0.0
4344,10643,godzilla 2000,1000000,3.322721,10037390,107.0,5.9,43,2000.0,0.0,0.0,0.0,0.0
4345,46705,blue valentine,3500000,26.881611,16566240,112.0,6.9,890,2011.0,0.0,1.0,0.0,2.0
4346,546,transamerica,1000000,9.773398,13350369,103.0,6.9,144,2006.0,0.0,2.0,1.0,2.0
4347,76487,the devil inside,1000000,13.152822,101758490,83.0,4.6,262,2013.0,0.0,0.0,0.0,0.0
4348,5722,beyond the valley of the dolls,2090000,4.289003,40000000,109.0,6.6,53,1971.0,0.0,0.0,0.0,0.0
4349,39833,love me tender,1000000,1.444258,9000000,89.0,5.5,21,1957.0,0.0,0.0,0.0,0.0
4350,1781,an inconvenient truth,1000000,14.139004000000002,46243000,100.0,6.7,251,2007.0,2.0,2.0,0.0,0.0
4351,18712,sands of iwo jima,1000000,3.8510000000000004,7800000,100.0,6.2,33,1950.0,0.0,4.0,0.0,0.0
4352,7944,shine a light,0,2.162522,0,122.0,7.2,44,2009.0,0.0,0.0,0.0,0.0
4353,171424,the green inferno,5000000,17.845160999999997,6833445,100.0,5.0,349,2015.0,0.0,0.0,0.0,0.0
4354,361475,departure,0,0.42583000000000004,0,109.0,7.5,12,2017.0,0.0,0.0,0.0,0.0
4355,113947,the sessions,1000000,9.115486,9138338,98.0,6.6,179,2013.0,0.0,1.0,0.0,2.0
4356,18570,food inc,0,15.017161999999999,0,94.0,7.4,217,2009.0,0.0,0.0,0.0,0.0
4357,83860,october baby,0,1.86221,5355847,107.0,6.8,35,2012.0,0.0,0.0,0.0,0.0
4358,41469,next stop wonderland,0,1.334481,0,96.0,6.0,20,1999.0,0.0,0.0,0.0,0.0
4359,244772,the skeleton twins,0,15.699363,5284309,90.0,6.7,292,2015.0,0.0,0.0,0.0,0.0
4360,50837,martha marcy may marlene,0,17.806082,3538446,101.0,6.7,277,2012.0,0.0,0.0,0.0,0.0
4361,248774,obvious child,0,10.12895,3123963,83.0,6.7,187,2015.0,0.0,0.0,0.0,0.0
4362,10183,frozen river,0,4.805651,0,97.0,6.7,99,2009.0,0.0,2.0,0.0,0.0
4363,159014,20 feet from stardom,1000000,5.247955999999999,0,89.0,7.4,85,2014.0,1.0,1.0,0.0,0.0
4364,32456,two girls and a guy,1000000,4.86805,2057193,84.0,5.4,24,1998.0,0.0,0.0,0.0,0.0
4365,49963,walking and talking,0,0.36731199999999997,0,86.0,6.6,7,1997.0,0.0,0.0,0.0,0.0
4366,13508,who killed the electric car,1000000,5.3231839999999995,1678874,92.0,7.2,59,2007.0,0.0,0.0,0.0,0.0
4367,22597,the broken hearts club a romantic comedy,1000000,3.4241580000000003,1744858,94.0,6.3,25,2001.0,0.0,0.0,0.0,0.0
4368,9707,bubba hotep,1000000,9.954848,0,92.0,6.7,191,2003.0,0.0,0.0,0.0,0.0
4369,37532,slam,1,0.29245,0,100.0,6.7,7,1999.0,0.0,0.0,0.0,0.0
4370,26791,brigham city,1000000,0.28008299999999997,852206,119.0,7.3,4,2002.0,0.0,0.0,0.0,0.0
4371,56666,fiza,1000000,0.043023,623791,170.0,6.1,7,2001.0,0.0,0.0,0.0,0.0
4372,8675,orgazmo,1000000,5.06516,0,94.0,6.2,115,1998.0,0.0,0.0,0.0,0.0
4373,13132,all the real girls,0,3.65924,0,108.0,5.9,30,2004.0,0.0,0.0,0.0,0.0
4374,47686,dream with the fishes,0,0.9483159999999999,0,97.0,7.7,10,1998.0,0.0,0.0,0.0,0.0
4375,46989,blue car,1000000,0.6726949999999999,464000,92.0,6.7,13,2003.0,0.0,0.0,0.0,0.0
4376,192132,palo alto,0,16.570708,0,100.0,6.4,348,2015.0,0.0,0.0,0.0,0.0
4377,24424,ajami,0,0.51799,0,120.0,6.8,27,2010.0,0.0,1.0,0.0,0.0
4378,13198,wristcutters a love story,0,8.542921,0,88.0,6.7,160,2007.0,0.0,0.0,0.0,0.0
4379,244267,i origins,0,37.555398,336472,106.0,7.5,1063,2015.0,0.0,0.0,0.0,0.0
4380,21413,the battle of shaker heights,1000000,5.20209,0,79.0,5.6,17,2004.0,0.0,0.0,0.0,0.0
4381,123678,the act of killing,1000000,8.887411,444575,115.0,7.5,210,2013.0,0.0,0.0,0.0,0.0
